
daily
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
1995-11-05,wheat/winter wheat,2,278.4,274.7,0,0,0.5488,0,0.24,0.239,0.24,0.24,0.239,0.24,0.0115,0.0065,0.0067,-0.9,8.53
1995-11-06,wheat/winter wheat,2,278.2,274.6,0,0,0.5487,0,0.24,0.238,0.239,0.24,0.238,0.239,0.0115,0.0065,0.0067,-0.8,2.13
1995-11-07,wheat/winter wheat,2,284.6,280.9,0,0,0.5485,1.8,0.258,0.237,0.238,0.258,0.237,0.238,0.0115,0.0065,0.0067,3.5,2.08
1995-11-08,wheat/winter wheat,2,291.4,287.5,0,0,0.5611,3.6,0.293,0.236,0.237,0.293,0.236,0.237,0.0115,0.0065,0.0067,4.8,2.09
1995-11-09,wheat/winter wheat,2,298.6,294.5,0,0,0.5743,1.4,0.245,0.245,0.245,0.245,0.245,0.245,0.0115,0.0065,0.0067,7.5,2.1
1995-11-10,wheat/winter wheat,2,307.9,303.6,0,0,0.5884,0,0.239,0.241,0.242,0.239,0.241,0.242,0.0115,0.0065,0.0067,7.2,3.08
1995-11-11,wheat/winter wheat,2,319.1,314.5,0,0,0.6064,0,0.237,0.239,0.24,0.237,0.239,0.24,0.0115,0.0065,0.0067,8.8,3.72
1995-11-12,wheat/winter wheat,2,331.1,326.1,0,0,0.6282,0,0.235,0.238,0.239,0.235,0.238,0.239,0.0115,0.0065,0.0067,5.7,6.22
1995-11-13,wheat/winter wheat,2,339.3,334.1,0,0,0.6514,0,0.235,0.237,0.238,0.235,0.237,0.238,0.0115,0.0065,0.0067,3.5,2.72
1995-11-14,wheat/winter wheat,2,346.5,341,0,0,0.6673,0,0.234,0.236,0.237,0.234,0.236,0.237,0.0115,0.0065,0.0067,5.4,1.9
1995-11-15,wheat/winter wheat,2,354.8,349,0,0,0.6811,3.6,0.243,0.243,0.242,0.243,0.243,0.242,0.0115,0.0065,0.0067,8,2.15
1995-11-16,wheat/winter wheat,2,368.8,362.4,0,0,0.697,2.1,0.243,0.243,0.243,0.243,0.243,0.243,0.0115,0.0065,0.0067,9.7,4.1
1995-11-17,wheat/winter wheat,2,380.1,373.2,0,0,0.7236,3.8,0.244,0.244,0.244,0.244,0.244,0.244,0.0115,0.0065,0.0067,3.5,4.47
1995-11-18,wheat/winter wheat,2,379.9,373.1,0,0,0.7452,0.4,0.241,0.242,0.242,0.241,0.242,0.242,0.0115,0.0065,0.0067,-0.8,4.48
1995-11-19,wheat/winter wheat,2,388.2,381,0,0,0.745,11.1,0.252,0.246,0.246,0.252,0.246,0.246,0.0115,0.0065,0.0067,2.2,2.5
1995-11-20,wheat/winter wheat,2,388,380.9,0,0,0.7607,0,0.252,0.241,0.242,0.252,0.241,0.242,0.0115,0.0065,0.0067,-0.4,7.35
1995-11-21,wheat/winter wheat,2,387.8,380.8,0,0,0.7605,0,0.252,0.238,0.24,0.252,0.238,0.24,0.0115,0.0065,0.0067,-1.8,7.22
1995-11-22,wheat/winter wheat,2,387.6,380.7,0,0,0.7603,0,0.252,0.237,0.239,0.252,0.237,0.239,0.0115,0.0065,0.0067,-1,6.24
1995-11-23,wheat/winter wheat,2,394.3,387.1,0,0,0.7601,0,0.251,0.237,0.238,0.251,0.237,0.238,0.0115,0.0065,0.0067,3.5,1.66
1995-11-24,wheat/winter wheat,2,402.9,395.2,0,0,0.7729,0,0.251,0.236,0.237,0.251,0.236,0.237,0.0115,0.0065,0.0067,4,2.24
1995-11-25,wheat/winter wheat,2,412.6,404.4,0,0,0.789,0,0.25,0.236,0.237,0.25,0.236,0.237,0.0115,0.0065,0.0067,3.6,2.67
1995-11-26,wheat/winter wheat,2,423.4,414.6,0,0,0.8074,0,0.25,0.236,0.236,0.25,0.236,0.236,0.0115,0.0065,0.0067,2.9,3.65
1995-11-27,wheat/winter wheat,2,433.8,424.4,0,0,0.8276,0,0.242,0.24,0.239,0.242,0.24,0.239,0.0115,0.0065,0.0067,2,4.76
1995-11-28,wheat/winter wheat,2,433.6,424.3,0,0,0.8471,0,0.239,0.239,0.239,0.239,0.239,0.239,0.0115,0.0065,0.0067,-0.8,3.58
1995-11-29,wheat/winter wheat,2,433.3,424.2,0,0,0.8469,0,0.239,0.238,0.238,0.239,0.238,0.238,0.0115,0.0065,0.0067,-0.8,1.48
1995-11-30,wheat/winter wheat,2,433.1,424,0,0,0.8466,0,0.239,0.237,0.238,0.239,0.237,0.238,0.0115,0.0065,0.0067,-0.5,1.39
1995-12-01,wheat/winter wheat,2,432.8,423.9,0,0,0.8464,0,0.239,0.237,0.237,0.239,0.237,0.237,0.0115,0.0065,0.0067,-2,1.4
1995-12-02,wheat/winter wheat,2,432.6,423.8,0,0,0.8462,0,0.239,0.236,0.237,0.239,0.236,0.237,0.0115,0.0065,0.0067,-1.8,1.4
1995-12-03,wheat/winter wheat,2,432.4,423.7,0,0,0.8459,0,0.239,0.236,0.237,0.239,0.236,0.237,0.0115,0.0065,0.0067,-1.8,1.42
1995-12-04,wheat/winter wheat,2,432.2,423.6,0,0,0.8457,0.1,0.24,0.236,0.236,0.24,0.236,0.236,0.0115,0.0065,0.0067,-3,1.41
1995-12-05,wheat/winter wheat,2,432,423.5,0,0,0.8455,0,0.24,0.236,0.236,0.24,0.236,0.236,0.0115,0.0065,0.0067,-6,1.39
1995-12-06,wheat/winter wheat,2,431.9,423.4,0,0,0.8453,0,0.24,0.236,0.236,0.24,0.236,0.236,0.0115,0.0065,0.0067,-6.7,1.37
1995-12-07,wheat/winter wheat,2,431.7,423.3,0,0,0.8452,0,0.24,0.236,0.236,0.24,0.236,0.236,0.0115,0.0065,0.0067,-3.4,1.85
1995-12-08,wheat/winter wheat,2,431.5,423.2,0,0,0.845,0,0.24,0.236,0.236,0.24,0.236,0.236,0.0115,0.0065,0.0067,-3.5,2.4
1995-12-09,wheat/winter wheat,2,431.3,423.1,0,0,0.8448,0,0.24,0.236,0.236,0.24,0.236,0.236,0.0115,0.0065,0.0067,-2.9,2.83
1995-12-10,wheat/winter wheat,2,431,423,0,0,0.8446,0,0.24,0.236,0.236,0.24,0.236,0.236,0.0115,0.0065,0.0067,-0.8,3.04
1995-12-11,wheat/winter wheat,2,436.5,428.2,0,0,0.8443,0.2,0.242,0.236,0.236,0.242,0.236,0.236,0.0115,0.0065,0.0067,0,1.34
1995-12-12,wheat/winter wheat,2,442.2,433.6,0,0,0.8547,0.1,0.242,0.236,0.236,0.242,0.236,0.236,0.0115,0.0065,0.0067,0.5,1.34
1995-12-13,wheat/winter wheat,2,441.9,433.4,0,0,0.8653,0,0.242,0.236,0.236,0.242,0.236,0.236,0.0115,0.0065,0.0067,-1,1.38
1995-12-14,wheat/winter wheat,2,441.7,433.3,0,0,0.8651,0,0.242,0.236,0.236,0.242,0.236,0.236,0.0115,0.0065,0.0067,-1.6,1.32
1995-12-15,wheat/winter wheat,2,441.5,433.2,0,0,0.8649,0,0.242,0.236,0.236,0.242,0.236,0.236,0.0115,0.0065,0.0067,-2.5,1.34
1995-12-16,wheat/winter wheat,2,441.3,433.1,0,0,0.8646,0,0.242,0.236,0.236,0.242,0.236,0.236,0.0115,0.0065,0.0067,-2.6,1.21
1995-12-17,wheat/winter wheat,2,441.1,433,0,0,0.8644,0,0.242,0.236,0.236,0.242,0.236,0.236,0.0115,0.0065,0.0067,-3,1.2
1995-12-18,wheat/winter wheat,2,446.5,438.2,0,0,0.8642,0.9,0.251,0.236,0.236,0.251,0.236,0.236,0.0115,0.0065,0.0067,0,1.3
1995-12-19,wheat/winter wheat,2,452.1,443.5,0,0,0.8745,0.2,0.253,0.236,0.236,0.253,0.236,0.236,0.0115,0.0065,0.0067,1,1.27
1995-12-20,wheat/winter wheat,2,451.9,443.3,0,0,0.885,9.3,0.357,0.236,0.236,0.357,0.236,0.236,0.0115,0.0065,0.0067,-2.3,1.3
1995-12-21,wheat/winter wheat,2,451.7,443.3,0,0,0.8848,0.3,0.36,0.236,0.236,0.36,0.236,0.236,0.0115,0.0065,0.0067,-6.3,1.94
1995-12-22,wheat/winter wheat,2,457.7,448.8,0,0,0.8846,4.2,0.402,0.236,0.236,0.402,0.236,0.236,0.0115,0.0065,0.0067,2.3,1.29
1995-12-23,wheat/winter wheat,2,464.2,454.9,0,0,0.8958,7.4,0.438,0.236,0.236,0.438,0.236,0.236,0.0115,0.0065,0.0067,6.2,1.3
1995-12-24,wheat/winter wheat,2,469.9,460.2,0,0,0.9078,0.1,0.446,0.236,0.236,0.446,0.236,0.236,0.0115,0.0065,0.0067,0.1,1.3
1995-12-25,wheat/winter wheat,2,469.6,460.1,0,0,0.9183,0,0.451,0.236,0.236,0.451,0.236,0.236,0.0115,0.0065,0.0067,-0.5,4.31
1995-12-26,wheat/winter wheat,2,469.3,459.9,0,0,0.9181,0,0.454,0.236,0.236,0.454,0.236,0.236,0.0115,0.0065,0.0067,-1.8,2.32
1995-12-27,wheat/winter wheat,2,469.2,459.9,0,0,0.9178,0,0.456,0.236,0.236,0.456,0.236,0.236,0.0115,0.0065,0.0067,-5.3,2.91
1995-12-28,wheat/winter wheat,2,469,459.8,0,0,0.9176,0,0.458,0.236,0.236,0.458,0.236,0.236,0.0115,0.0065,0.0067,-7,5.27
1995-12-29,wheat/winter wheat,2,468.8,459.7,0,0,0.9175,0,0.459,0.236,0.236,0.459,0.236,0.236,0.0115,0.0065,0.0067,-8.1,5.52
1995-12-30,wheat/winter wheat,2,468.7,459.6,0,0,0.9173,0,0.46,0.236,0.236,0.46,0.236,0.236,0.0115,0.0065,0.0067,-9.1,5.17
1995-12-31,wheat/winter wheat,2,468.5,459.5,0,0,0.9172,0.2,0.461,0.236,0.236,0.461,0.236,0.236,0.0115,0.0065,0.0067,-5,1.36
1996-01-01,wheat/winter wheat,2,468.3,459.4,0,0,0.917,0,0.461,0.236,0.236,0.461,0.236,0.236,0.0115,0.0065,0.0067,-5,1.35
1996-01-02,wheat/winter wheat,2,468.1,459.3,0,0,0.9168,0,0.462,0.236,0.236,0.462,0.236,0.236,0.0115,0.0065,0.0067,-4.5,1.35
1996-01-03,wheat/winter wheat,2,467.9,459.2,0,0,0.9166,0,0.463,0.236,0.236,0.463,0.236,0.236,0.0115,0.0065,0.0067,-3.6,1.38
1996-01-04,wheat/winter wheat,2,467.7,459.1,0,0,0.9164,0,0.463,0.236,0.236,0.463,0.236,0.236,0.0115,0.0065,0.0067,-4.5,5.02
1996-01-05,wheat/winter wheat,2,467.5,459,0,0,0.9162,0,0.463,0.236,0.236,0.463,0.236,0.236,0.0115,0.0065,0.0067,-6.3,5.55
1996-01-06,wheat/winter wheat,2,467.3,458.9,0,0,0.916,0,0.464,0.236,0.236,0.464,0.236,0.236,0.0115,0.0065,0.0067,-7,2.75
1996-01-07,wheat/winter wheat,2,467.1,458.8,0,0,0.9158,0.1,0.464,0.236,0.236,0.464,0.236,0.236,0.0115,0.0065,0.0067,-1.6,1.5
1996-01-08,wheat/winter wheat,2,473.8,465,0,0,0.9156,0,0.464,0.236,0.236,0.464,0.236,0.236,0.0115,0.0065,0.0067,2.1,1.46
1996-01-09,wheat/winter wheat,2,481.9,472.6,0,0,0.928,0,0.465,0.236,0.236,0.465,0.236,0.236,0.0115,0.0065,0.0067,1,1.99
1996-01-10,wheat/winter wheat,2,489.8,480,0,0,0.9431,0,0.465,0.236,0.236,0.465,0.236,0.236,0.0115,0.0065,0.0067,1.5,1.83
1996-01-11,wheat/winter wheat,2,500.7,490.1,0,0,0.9576,0,0.465,0.236,0.236,0.465,0.236,0.236,0.0115,0.0065,0.0067,1.4,3.88
1996-01-12,wheat/winter wheat,2,513.5,501.9,0,0,0.9778,0,0.465,0.236,0.236,0.465,0.236,0.236,0.0115,0.0065,0.0067,4.5,4.56
1996-01-13,wheat/winter wheat,2,526.6,513.9,0,0,1.0012,0,0.366,0.336,0.236,0.366,0.336,0.236,0.0115,0.0065,0.0067,4.2,6.06
1996-01-14,wheat/winter wheat,2,526.3,513.8,0,0,1.0251,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-0.6,2.22
1996-01-15,wheat/winter wheat,2,526,513.6,0,0,1.0248,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-1.1,1.43
1996-01-16,wheat/winter wheat,2,525.7,513.5,0,0,1.0245,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-0.6,1.44
1996-01-17,wheat/winter wheat,2,525.5,513.4,0,0,1.0242,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-2.5,1.45
1996-01-18,wheat/winter wheat,2,525.2,513.2,0,0,1.024,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-3.3,4.33
1996-01-19,wheat/winter wheat,2,525,513.1,0,0,1.0237,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-4.3,1.51
1996-01-20,wheat/winter wheat,2,524.8,513,0,0,1.0235,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-4,1.69
1996-01-21,wheat/winter wheat,2,524.5,512.9,0,0,1.0233,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-4.8,1.72
1996-01-22,wheat/winter wheat,2,524.4,512.8,0,0,1.023,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-7,3.5
1996-01-23,wheat/winter wheat,2,524.2,512.7,0,0,1.0229,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-7.3,1.87
1996-01-24,wheat/winter wheat,2,524,512.6,0,0,1.0227,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-8.2,2.31
1996-01-25,wheat/winter wheat,2,523.9,512.6,0,0,1.0225,0,0.376,0.336,0.236,0.376,0.336,0.236,0.0115,0.0065,0.0067,-11.9,7.12
1996-01-26,wheat/winter wheat,2,523.7,512.5,0,0,1.0224,0.8,0.384,0.336,0.236,0.384,0.336,0.236,0.0115,0.0065,0.0067,-11.4,1.89
1996-01-27,wheat/winter wheat,2,523.6,512.4,0,0,1.0222,0,0.384,0.336,0.236,0.384,0.336,0.236,0.0115,0.0065,0.0067,-9.3,1.93
1996-01-28,wheat/winter wheat,2,523.4,512.3,0,0,1.0221,0,0.384,0.336,0.236,0.384,0.336,0.236,0.0115,0.0065,0.0067,-7.7,2.91
1996-01-29,wheat/winter wheat,2,523.2,512.2,0,0,1.0219,0,0.384,0.336,0.236,0.384,0.336,0.236,0.0115,0.0065,0.0067,-5.2,2.03
1996-01-30,wheat/winter wheat,2,523,512.1,0,0,1.0217,0,0.384,0.336,0.236,0.384,0.336,0.236,0.0115,0.0065,0.0067,-5.4,8.31
1996-01-31,wheat/winter wheat,2,522.8,512,0,0,1.0215,0,0.384,0.336,0.236,0.384,0.336,0.236,0.0115,0.0065,0.0067,-5,8.19
1996-02-01,wheat/winter wheat,2,522.6,511.9,0,0,1.0213,0,0.384,0.336,0.236,0.384,0.336,0.236,0.0115,0.0065,0.0067,-5,8.74
1996-02-02,wheat/winter wheat,2,522.3,511.8,0,0,1.0211,0,0.384,0.336,0.236,0.384,0.336,0.236,0.0115,0.0065,0.0067,-4.1,5.62
1996-02-03,wheat/winter wheat,2,522.1,511.7,0,0,1.0209,1,0.396,0.336,0.236,0.396,0.336,0.236,0.0115,0.0065,0.0067,-3,2.21
1996-02-04,wheat/winter wheat,2,521.9,511.6,0,0,1.0206,0.1,0.397,0.336,0.236,0.397,0.336,0.236,0.0115,0.0065,0.0067,-4.3,2.95
1996-02-05,wheat/winter wheat,2,521.7,511.5,0,0,1.0204,0.3,0.4,0.336,0.236,0.4,0.336,0.236,0.0115,0.0065,0.0067,-5.5,4.35
1996-02-06,wheat/winter wheat,2,521.5,511.4,0,0,1.0202,0,0.4,0.336,0.236,0.4,0.336,0.236,0.0115,0.0065,0.0067,-8.7,8.91
1996-02-07,wheat/winter wheat,2,521.4,511.3,0,0,1.02,0,0.4,0.336,0.236,0.4,0.336,0.236,0.0115,0.0065,0.0067,-10.6,9.68
1996-02-08,wheat/winter wheat,2,521.3,511.3,0,0,1.0199,0,0.4,0.336,0.236,0.4,0.336,0.236,0.0115,0.0065,0.0067,-10.7,8.89
1996-02-09,wheat/winter wheat,2,521.1,511.2,0,0,1.0198,0,0.4,0.336,0.236,0.4,0.336,0.236,0.0115,0.0065,0.0067,-10,4.56
1996-02-10,wheat/winter wheat,2,520.9,511.1,0,0,1.0196,0,0.4,0.336,0.236,0.4,0.336,0.236,0.0115,0.0065,0.0067,-4.7,2.53
1996-02-11,wheat/winter wheat,2,532.6,521.8,0,0,1.0194,0,0.4,0.336,0.236,0.4,0.336,0.236,0.0115,0.0065,0.0067,1.2,2.65
1996-02-12,wheat/winter wheat,2,545.2,533.3,0,0,1.0407,5.7,0.439,0.336,0.236,0.439,0.336,0.236,0.0115,0.0065,0.0067,2.6,2.64
1996-02-13,wheat/winter wheat,2,557,544.1,0,0,1.0636,7.3,0.446,0.336,0.236,0.446,0.336,0.236,0.0115,0.0065,0.0067,0.3,2.62
1996-02-14,wheat/winter wheat,2,556.8,544,0,0,1.0849,1,0.451,0.336,0.236,0.451,0.336,0.236,0.0115,0.0065,0.0067,-1.3,2.69
1996-02-15,wheat/winter wheat,2,556.5,543.8,0,0,1.0847,0.7,0.454,0.336,0.236,0.454,0.336,0.236,0.0115,0.0065,0.0067,-1.7,2.83
1996-02-16,wheat/winter wheat,2,569.5,555.7,0,0,1.0844,6,0.456,0.336,0.236,0.456,0.336,0.236,0.0115,0.0065,0.0067,1.1,2.8
1996-02-17,wheat/winter wheat,2,583.9,568.7,0,0,1.1079,4.4,0.457,0.336,0.236,0.457,0.336,0.236,0.0115,0.0065,0.0067,2.3,3
1996-02-18,wheat/winter wheat,2,598.1,581.6,0,0,1.1338,4.2,0.459,0.336,0.236,0.459,0.336,0.236,0.0115,0.0065,0.0067,1.9,2.81
1996-02-19,wheat/winter wheat,2,613.6,595.6,0,0,1.1594,3.1,0.46,0.336,0.236,0.46,0.336,0.236,0.0115,0.0065,0.0067,1.8,3.5
1996-02-20,wheat/winter wheat,2,613.3,595.5,0,0,1.1872,0.7,0.461,0.336,0.236,0.461,0.336,0.236,0.0115,0.0065,0.0067,-2.3,2.92
1996-02-21,wheat/winter wheat,2,613.1,595.4,0,0,1.1869,0.3,0.461,0.336,0.236,0.461,0.336,0.236,0.0115,0.0065,0.0067,-5.9,4.65
1996-02-22,wheat/winter wheat,2,612.9,595.3,0,0,1.1867,2,0.462,0.336,0.236,0.462,0.336,0.236,0.0115,0.0065,0.0067,-6.2,3.45
1996-02-23,wheat/winter wheat,2,612.6,595.2,0,0,1.1864,0.3,0.463,0.336,0.236,0.463,0.336,0.236,0.0115,0.0065,0.0067,-6.4,11.59
1996-02-24,wheat/winter wheat,2,612.4,595.1,0,0,1.1862,0,0.463,0.336,0.236,0.463,0.336,0.236,0.0115,0.0065,0.0067,-6.5,12.05
1996-02-25,wheat/winter wheat,2,638.9,618.8,0,0,1.186,0,0.463,0.336,0.236,0.463,0.336,0.236,0.0115,0.0065,0.0067,3.5,10.24
1996-02-26,wheat/winter wheat,2,671.4,647.3,0,0,1.233,0,0.464,0.336,0.236,0.464,0.336,0.236,0.0115,0.0065,0.0067,6.4,13.64
1996-02-27,wheat/winter wheat,2,704.4,675.8,0,0,1.2894,0,0.464,0.336,0.236,0.464,0.336,0.236,0.0115,0.0065,0.0067,5.8,12.67
1996-02-28,wheat/winter wheat,2,730,697.9,0,0,1.3457,0,0.464,0.336,0.236,0.464,0.336,0.236,0.0115,0.0065,0.0067,2.1,7.91
1996-02-29,wheat/winter wheat,2,751.7,716.6,0,0,1.3893,0,0.365,0.436,0.236,0.365,0.436,0.236,0.0115,0.0065,0.0067,0.6,5.97
1996-03-01,wheat/winter wheat,2,774.3,736,0,0,1.4262,0.2,0.416,0.47,0.236,0.416,0.47,0.236,0.0115,0.0065,0.0067,0.1,6.97
1996-03-02,wheat/winter wheat,2,773.9,735.8,0,0,1.4645,0,0.439,0.47,0.236,0.439,0.47,0.236,0.0115,0.0065,0.0067,-0.8,11.7
1996-03-03,wheat/winter wheat,2,773.5,735.6,0,0,1.4641,0,0.447,0.47,0.236,0.447,0.47,0.236,0.0115,0.0065,0.0067,-1.8,9.07
1996-03-04,wheat/winter wheat,2,773.1,735.4,0,0,1.4637,0,0.451,0.47,0.236,0.451,0.47,0.236,0.0115,0.0065,0.0067,-1.5,10.16
1996-03-05,wheat/winter wheat,2,794.2,753.6,0,0,1.4634,0.1,0.453,0.47,0.236,0.453,0.47,0.236,0.0115,0.0065,0.0067,1,3.76
1996-03-06,wheat/winter wheat,2,816,772.3,0,0,1.4993,1,0.455,0.47,0.236,0.455,0.47,0.236,0.0115,0.0065,0.0067,1,3.8
1996-03-07,wheat/winter wheat,2,840.1,793.1,0,0,1.5362,2.6,0.456,0.47,0.236,0.456,0.47,0.236,0.0115,0.0065,0.0067,0.9,5.61
1996-03-08,wheat/winter wheat,2,871.6,820.3,0,0,1.5773,0,0.458,0.47,0.236,0.458,0.47,0.236,0.0115,0.0065,0.0067,0.9,15.98
1996-03-09,wheat/winter wheat,2,902.5,846.8,0,0,1.6309,0,0.459,0.47,0.236,0.459,0.47,0.236,0.0115,0.0065,0.0067,0.1,15.87
1996-03-10,wheat/winter wheat,2,902,846.6,0,0,1.6834,0,0.46,0.47,0.236,0.46,0.47,0.236,0.0115,0.0065,0.0067,-0.8,16.82
1996-03-11,wheat/winter wheat,2,901.7,846.4,0,0,1.6829,0.2,0.461,0.47,0.236,0.461,0.47,0.236,0.0115,0.0065,0.0067,-3.8,8.13
1996-03-12,wheat/winter wheat,2,901.3,846.2,0,0,1.6825,0,0.461,0.47,0.236,0.461,0.47,0.236,0.0115,0.0065,0.0067,-5.1,9.61
1996-03-13,wheat/winter wheat,2,901,846,0,0,1.6822,0,0.462,0.47,0.236,0.462,0.47,0.236,0.0115,0.0065,0.0067,-3.7,7.18
1996-03-14,wheat/winter wheat,2,900.5,845.8,0,0,1.6818,0,0.463,0.47,0.236,0.463,0.47,0.236,0.0115,0.0065,0.0067,-1.3,4.47
1996-03-15,wheat/winter wheat,2,900,845.6,0,0,1.6814,0,0.463,0.47,0.236,0.463,0.47,0.236,0.0115,0.0065,0.0067,-0.3,5.5
1996-03-16,wheat/winter wheat,2,927.9,869.5,0,0,1.6809,0,0.463,0.47,0.236,0.463,0.47,0.236,0.0115,0.0065,0.0067,1.7,4.87
1996-03-17,wheat/winter wheat,2,955.5,893.2,0,0,1.7282,0,0.464,0.47,0.236,0.464,0.47,0.236,0.0115,0.0065,0.0067,1.4,4.48
1996-03-18,wheat/winter wheat,2,983,916.7,0,0,1.7748,0,0.464,0.47,0.236,0.464,0.47,0.236,0.0115,0.0065,0.0067,0.8,4.52
1996-03-19,wheat/winter wheat,2,1014.6,943.6,0,0,1.8213,0,0.464,0.47,0.236,0.464,0.47,0.236,0.0115,0.0065,0.0067,2,6.11
1996-03-20,wheat/winter wheat,2,1061.5,983.1,0,0,1.8744,0,0.465,0.47,0.236,0.465,0.47,0.236,0.0115,0.0065,0.0067,3.5,15.24
1996-03-21,wheat/winter wheat,2,1108.2,1021.6,0,0,1.9521,0,0.465,0.47,0.236,0.465,0.47,0.236,0.0115,0.0065,0.0067,4.2,12.6
1996-03-22,wheat/winter wheat,2,1149.2,1054.5,0,0,2.0277,1.9,0.465,0.47,0.236,0.465,0.47,0.236,0.0115,0.0065,0.0067,7,6.23
1996-03-23,wheat/winter wheat,2,1186.3,1083.6,0,0,2.0922,0.7,0.465,0.47,0.236,0.465,0.47,0.236,0.0115,0.0065,0.0067,4.9,4.86
1996-03-24,wheat/winter wheat,2,1231.6,1117.9,0,0,2.149,1.9,0.366,0.47,0.336,0.366,0.47,0.336,0.0115,0.0065,0.0067,6.8,7.09
1996-03-25,wheat/winter wheat,2,1269.5,1146.3,0,0,2.216,0,0.351,0.47,0.436,0.351,0.47,0.436,0.0115,0.0065,0.0067,3.6,5.24
1996-03-26,wheat/winter wheat,2,1309.3,1175.5,0,0,2.2713,0,0.332,0.47,0.47,0.332,0.47,0.47,0.0115,0.0065,0.0067,4.2,5.53
1996-03-27,wheat/winter wheat,2,1357.3,1210.7,0,0,2.3283,0,0.328,0.469,0.47,0.328,0.469,0.47,0.0115,0.0065,0.0067,0.8,21.36
1996-03-28,wheat/winter wheat,2,1401,1242.8,0,0,2.3969,0,0.324,0.469,0.47,0.324,0.469,0.47,0.0115,0.0065,0.0067,0.5,13.43
1996-03-29,wheat/winter wheat,2,1445.7,1275.3,0,0,2.4593,1.5,0.336,0.47,0.47,0.336,0.47,0.47,0.0115,0.0065,0.0067,2.4,8.37
1996-03-30,wheat/winter wheat,2,1494,1310.5,0,0,2.5227,0.8,0.246,0.466,0.47,0.246,0.466,0.47,0.0115,0.0065,0.0067,0.7,14.36
1996-03-31,wheat/winter wheat,2,1540.3,1344.2,0,0,2.5912,0,0.239,0.371,0.469,0.239,0.371,0.469,0.0115,0.0065,0.0067,0.3,13.43
1996-04-01,wheat/winter wheat,2,1539.6,1343.8,0,0,2.6568,0,0.238,0.334,0.47,0.238,0.334,0.47,0.0115,0.0065,0.0067,-0.3,18.06
1996-04-02,wheat/winter wheat,2,1538.8,1343.4,0,0,2.6561,0,0.237,0.335,0.47,0.237,0.335,0.47,0.0115,0.0065,0.0067,-0.7,16.37
1996-04-03,wheat/winter wheat,2,1585,1377.1,0,0,2.6553,0,0.235,0.334,0.47,0.235,0.334,0.47,0.0115,0.0065,0.0067,0.1,13.22
1996-04-04,wheat/winter wheat,2,1628,1408.1,0,0,2.7207,0,0.234,0.333,0.47,0.234,0.333,0.47,0.0115,0.0065,0.0067,2.4,5.62
1996-04-05,wheat/winter wheat,2,1673.1,1440.2,0,0,2.781,0,0.232,0.331,0.47,0.232,0.331,0.47,0.0115,0.0065,0.0067,2.8,6.06
1996-04-06,wheat/winter wheat,2,1724.9,1476.2,0,0,2.8433,0,0.231,0.329,0.47,0.231,0.329,0.47,0.0115,0.0065,0.0067,4.3,8.15
1996-04-07,wheat/winter wheat,2,1806.6,1530.4,0,0,2.9129,0,0.227,0.326,0.469,0.227,0.326,0.469,0.0115,0.0065,0.0067,7.7,16.71
1996-04-08,wheat/winter wheat,2,1896.2,1586.9,0,0,3.0173,0,0.223,0.244,0.448,0.223,0.244,0.448,0.0115,0.0065,0.0067,7.9,17.28
1996-04-09,wheat/winter wheat,2,1953.8,1622,0,0,3.1257,0,0.221,0.239,0.351,0.221,0.239,0.351,0.0115,0.0065,0.0067,5.5,5.77
1996-04-10,wheat/winter wheat,2,2026.7,1664.5,0,0,3.1929,0,0.218,0.236,0.309,0.218,0.236,0.309,0.0114,0.0065,0.0067,7,9.46
1996-04-11,wheat/winter wheat,2,2088,1699.1,0,0,3.2738,3.7,0.241,0.241,0.246,0.241,0.241,0.246,0.0114,0.0065,0.0067,4.8,5.85
1996-04-12,wheat/winter wheat,2,2087,1698.6,0,0,3.3399,0,0.239,0.239,0.241,0.239,0.239,0.241,0.0114,0.0065,0.0067,-0.3,19.7
1996-04-13,wheat/winter wheat,2,2154.7,1736.5,0,0,3.339,0,0.235,0.237,0.239,0.235,0.237,0.239,0.0114,0.0065,0.0067,2.4,9.42
1996-04-14,wheat/winter wheat,2,2243.9,1785.1,0,0,3.411,0,0.232,0.235,0.237,0.232,0.235,0.237,0.0114,0.0065,0.0067,4.2,15.38
