
daily
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
1998-03-23,wheat/winter wheat,3,1947.5,916.4,0,0,1.7266,1.9,0.241,0.241,0.239,0.241,0.241,0.239,0.0149,0.0054,0.0059,1.3,14.63
1998-03-24,wheat/winter wheat,3,1990.1,927,0,0,1.7444,0,0.233,0.237,0.238,0.233,0.237,0.238,0.0149,0.0054,0.0059,2,19.92
1998-03-25,wheat/winter wheat,3,2031.9,937.4,0,0,1.7634,0,0.228,0.235,0.236,0.228,0.235,0.236,0.0149,0.0054,0.0059,1.8,20.47
1998-03-26,wheat/winter wheat,3,2079.4,949.2,0,0,1.782,0,0.222,0.232,0.234,0.222,0.232,0.234,0.0149,0.0054,0.0059,3.7,19.74
1998-03-27,wheat/winter wheat,3,2114.2,957.8,0,0,1.8031,0,0.218,0.231,0.233,0.218,0.231,0.233,0.0149,0.0054,0.0059,7,4.32
1998-03-28,wheat/winter wheat,3,2164.4,970.3,0,0,1.8185,0,0.214,0.229,0.232,0.214,0.229,0.232,0.0149,0.0054,0.0059,10.3,10.09
1998-03-29,wheat/winter wheat,3,2232.5,987.1,0,0,1.8408,0,0.205,0.225,0.23,0.205,0.225,0.23,0.0149,0.0054,0.0059,11.6,20.3
1998-03-30,wheat/winter wheat,3,2303.1,1004.5,0,0,1.8709,0,0.196,0.221,0.227,0.196,0.221,0.227,0.0149,0.0054,0.0059,13.1,18.24
1998-03-31,wheat/winter wheat,3,2367.1,1020.3,0,0,1.902,0,0.189,0.218,0.226,0.189,0.218,0.226,0.0149,0.0054,0.0059,13.5,14.89
1998-04-01,wheat/winter wheat,3,2424.6,1034.5,0,0,1.9302,0.6,0.187,0.217,0.225,0.187,0.217,0.225,0.0149,0.0054,0.0059,11.4,10.32
1998-04-02,wheat/winter wheat,3,2489.2,1050.4,0,0,1.9554,7.9,0.241,0.234,0.224,0.241,0.234,0.224,0.0149,0.0054,0.0059,11.4,10.21
1998-04-03,wheat/winter wheat,3,2544.8,1064.1,0,0,1.9837,1.1,0.239,0.238,0.226,0.239,0.238,0.226,0.0149,0.0054,0.0059,11.3,6.02
1998-04-04,wheat/winter wheat,3,2627.3,1084.3,0,0,2.008,1.9,0.238,0.239,0.232,0.238,0.239,0.232,0.0149,0.0054,0.0059,9.8,12.94
1998-04-05,wheat/winter wheat,3,2718.1,1106.6,0,0,2.044,1.8,0.236,0.239,0.237,0.236,0.239,0.237,0.0149,0.0054,0.0059,10.7,14.19
1998-04-06,wheat/winter wheat,3,2821.1,1131.8,0,0,2.0836,0.2,0.229,0.235,0.235,0.229,0.235,0.235,0.0149,0.0054,0.0059,9.7,16.96
1998-04-07,wheat/winter wheat,3,2887.4,1148,0,0,2.1284,8.5,0.245,0.245,0.245,0.245,0.245,0.245,0.0149,0.0054,0.0059,7.5,6.28
1998-04-08,wheat/winter wheat,3,2956.2,1164.9,0,0,2.1572,8.4,0.245,0.246,0.246,0.245,0.246,0.246,0.0149,0.0054,0.0059,6.4,6.94
1998-04-09,wheat/winter wheat,3,3033.2,1183.7,0,0,2.187,2.9,0.243,0.243,0.244,0.243,0.243,0.244,0.0149,0.0054,0.0059,5.9,9.95
1998-04-10,wheat/winter wheat,3,3138.4,1209.4,0,0,2.2203,0,0.233,0.238,0.239,0.233,0.238,0.239,0.0149,0.0054,0.0059,8.5,15.68
1998-04-11,wheat/winter wheat,3,3232.7,1232.4,0,0,2.2659,0.9,0.232,0.236,0.237,0.232,0.236,0.237,0.0149,0.0054,0.0059,7.1,13.1
1998-04-12,wheat/winter wheat,3,3306.6,1250.4,0,0,2.3066,0,0.228,0.234,0.236,0.228,0.234,0.236,0.0149,0.0054,0.0059,4.3,7.98
1998-04-13,wheat/winter wheat,3,3411.8,1276,0,0,2.3385,0,0.22,0.23,0.233,0.22,0.23,0.233,0.0149,0.0054,0.0059,4.5,22.7
1998-04-14,wheat/winter wheat,3,3510.3,1300,0,0,2.3839,0,0.214,0.227,0.231,0.214,0.227,0.231,0.0149,0.0054,0.0059,3.4,20.28
1998-04-15,wheat/winter wheat,3,3589.7,1319.4,0,0,2.4264,0,0.209,0.225,0.23,0.209,0.225,0.23,0.0149,0.0054,0.0059,4.6,8.82
1998-04-16,wheat/winter wheat,3,3695.5,1345.1,0,0,2.4606,0.2,0.202,0.221,0.227,0.202,0.221,0.227,0.0149,0.0054,0.0059,6.1,15.65
1998-04-17,wheat/winter wheat,3,3808.4,1372.6,0,0,2.5061,0,0.194,0.218,0.225,0.194,0.218,0.225,0.0149,0.0054,0.0059,6.3,17.32
1998-04-18,wheat/winter wheat,3,3895.2,1393.7,0,0,2.5546,4.8,0.234,0.217,0.225,0.234,0.217,0.225,0.0149,0.0054,0.0059,8,7
1998-04-19,wheat/winter wheat,3,4014.9,1422.7,0,0,2.5918,3.7,0.24,0.236,0.225,0.24,0.236,0.225,0.0149,0.0054,0.0059,7.8,16.31
1998-04-20,wheat/winter wheat,3,4146.8,1454.7,0,0,2.6431,0.6,0.232,0.234,0.224,0.232,0.234,0.224,0.0149,0.0054,0.0059,8.4,18.66
1998-04-21,wheat/winter wheat,3,4273.6,1485.4,0,0,2.6994,8.2,0.242,0.243,0.243,0.242,0.243,0.243,0.0149,0.0054,0.0059,8.2,16.98
1998-04-22,wheat/winter wheat,3,4429.3,1523,0,0,2.7535,0,0.229,0.235,0.238,0.229,0.235,0.238,0.0149,0.0054,0.0059,9.1,25.6
1998-04-23,wheat/winter wheat,3,4600,1564.3,0,0,2.8198,0,0.216,0.229,0.233,0.216,0.229,0.233,0.0149,0.0054,0.0059,11.9,26.72
1998-04-24,wheat/winter wheat,3,4718,1592.7,0,0,2.8923,0.4,0.211,0.226,0.231,0.211,0.226,0.231,0.0149,0.0054,0.0059,11.6,11.9
1998-04-25,wheat/winter wheat,3,4825.7,1618.7,0,0,2.9423,0.8,0.208,0.225,0.23,0.208,0.225,0.23,0.0149,0.0054,0.0059,11.6,9.37
1998-04-26,wheat/winter wheat,3,4924.3,1642.4,0,0,2.9878,0,0.203,0.222,0.228,0.203,0.222,0.228,0.0149,0.0054,0.0059,13.3,7.54
1998-04-27,wheat/winter wheat,3,5072.9,1678,0,0,3.0293,11.6,0.241,0.242,0.242,0.241,0.242,0.242,0.0149,0.0054,0.0059,14.4,16.47
1998-04-28,wheat/winter wheat,3,5162.4,1699.4,0,0,3.0916,6.6,0.245,0.245,0.245,0.245,0.245,0.245,0.0149,0.0054,0.0059,9.8,4.96
1998-04-29,wheat/winter wheat,3,5259.6,1722.7,0,0,3.1291,4.9,0.245,0.245,0.245,0.245,0.245,0.245,0.0149,0.0054,0.0059,11.1,6.42
1998-04-30,wheat/winter wheat,3,5426.2,1762.4,0,0,3.1697,0,0.231,0.236,0.239,0.231,0.236,0.239,0.0149,0.0054,0.0059,14.3,18.91
1998-05-01,wheat/winter wheat,3,5622.3,1809.1,0,0,3.239,0.2,0.219,0.23,0.233,0.219,0.23,0.233,0.0149,0.0054,0.0059,13.9,24.44
1998-05-02,wheat/winter wheat,3,5755.2,1840.7,0,0,3.3203,6.5,0.241,0.241,0.24,0.241,0.241,0.24,0.0149,0.0054,0.0059,12.9,12.92
1998-05-03,wheat/winter wheat,3,5851.7,1863.6,0,0,3.3752,0.1,0.236,0.238,0.239,0.236,0.238,0.239,0.0149,0.0054,0.0059,9.3,5.81
1998-05-04,wheat/winter wheat,3,5967.8,1891.2,0,0,3.415,0,0.23,0.234,0.236,0.23,0.234,0.236,0.0149,0.0054,0.0059,6.7,11.16
1998-05-05,wheat/winter wheat,3,6098.9,1922.2,0,0,3.4629,0.9,0.227,0.233,0.235,0.227,0.233,0.235,0.0149,0.0054,0.0059,8.3,13.78
1998-05-06,wheat/winter wheat,3,6225.7,1952.2,0,0,3.5168,0.6,0.222,0.23,0.233,0.222,0.23,0.233,0.0149,0.0054,0.0059,10.3,11.31
1998-05-07,wheat/winter wheat,3,6354.6,1982.7,0,0,3.5688,0,0.215,0.226,0.23,0.215,0.226,0.23,0.0149,0.0054,0.0059,12.7,11.09
1998-05-08,wheat/winter wheat,3,6573.2,2034.2,0,0,3.6214,0,0.201,0.218,0.225,0.201,0.218,0.225,0.0149,0.0054,0.0059,15,26.49
1998-05-09,wheat/winter wheat,3,6791,2085.4,0,0,3.7104,0,0.185,0.209,0.218,0.185,0.209,0.218,0.0149,0.0054,0.0059,17.4,27.24
1998-05-10,wheat/winter wheat,3,7009.5,2136.5,0,0,3.7986,0,0.168,0.199,0.211,0.168,0.199,0.211,0.0149,0.0054,0.0059,18.1,29.44
1998-05-11,wheat/winter wheat,3,7234.4,2189.1,0,0,3.8866,0,0.152,0.19,0.204,0.152,0.19,0.204,0.0148,0.0054,0.0059,18.3,29.34
1998-05-12,wheat/winter wheat,3,7454.1,2240.3,0,0,3.9768,0,0.136,0.179,0.197,0.136,0.179,0.197,0.0148,0.0054,0.0059,18.9,28.7
1998-05-13,wheat/winter wheat,3,7690.9,2295.3,0,0,4.0645,0,0.124,0.168,0.189,0.124,0.168,0.189,0.0148,0.0054,0.0059,15.3,28.63
1998-05-14,wheat/winter wheat,3,7919.7,2348.4,0,0,4.1587,0,0.113,0.155,0.18,0.113,0.155,0.18,0.0148,0.0054,0.0059,13.1,31.63
1998-05-15,wheat/winter wheat,3,8153.2,2402.4,0,0,4.2494,0,0.105,0.144,0.171,0.105,0.144,0.171,0.0148,0.0054,0.0059,12.9,28.04
1998-05-16,wheat/winter wheat,3,8380.8,2455,0,0,4.3416,0,0.099,0.136,0.162,0.099,0.136,0.162,0.0148,0.0054,0.0059,11.7,27.47
1998-05-17,wheat/winter wheat,3,8589.4,2503.1,0,0,4.4313,1,0.096,0.131,0.156,0.096,0.131,0.156,0.0148,0.0054,0.0059,11.9,24.83
1998-05-18,wheat/winter wheat,3,8829,2558.3,0,0,4.5131,0,0.093,0.124,0.148,0.093,0.124,0.148,0.0148,0.0054,0.0059,13.4,28.46
1998-05-19,wheat/winter wheat,4,9075.5,2613.4,6.4,5.4,4.6068,0,0.089,0.118,0.139,0.089,0.118,0.139,0.0148,0.0054,0.0059,13.9,29.25
1998-05-20,wheat/winter wheat,4,9294.2,2659.4,24.6,20.9,4.7001,0,0.088,0.113,0.133,0.088,0.113,0.133,0.0148,0.0054,0.0059,12.7,24.24
1998-05-21,wheat/winter wheat,4,9433.8,2687.3,42.2,35.9,4.7777,0.3,0.087,0.111,0.13,0.087,0.111,0.13,0.0148,0.0054,0.0059,9.8,11.68
1998-05-22,wheat/winter wheat,4,9581.9,2715.8,65.8,55.9,4.8247,0,0.086,0.109,0.127,0.086,0.109,0.127,0.0148,0.0054,0.0059,7.8,13.74
1998-05-23,wheat/winter wheat,4,9744.4,2745.7,97.1,82.6,4.8726,0,0.085,0.107,0.124,0.085,0.107,0.124,0.0148,0.0054,0.0059,8,17.02
1998-05-24,wheat/winter wheat,4,9886.3,2770.3,130.9,111.2,4.9229,0.7,0.084,0.106,0.122,0.084,0.106,0.122,0.0148,0.0054,0.0059,10.4,11.58
1998-05-25,wheat/winter wheat,4,10038.1,2794.9,174.6,148.4,4.9641,2,0.087,0.106,0.121,0.087,0.106,0.121,0.0148,0.0054,0.0059,11.6,13.09
1998-05-26,wheat/winter wheat,4,10245,2825.3,247,210,5.0049,4.6,0.116,0.105,0.12,0.116,0.105,0.12,0.0148,0.0054,0.0059,14.1,18.53
1998-05-27,wheat/winter wheat,4,10460.7,2854.1,334.8,284.6,5.0555,1,0.112,0.104,0.117,0.112,0.104,0.117,0.0148,0.0054,0.0058,13.3,20.11
1998-05-28,wheat/winter wheat,4,10696.2,2881.6,447.3,380.2,5.1031,2.9,0.12,0.103,0.115,0.12,0.103,0.115,0.0148,0.0054,0.0058,16.3,23.36
1998-05-29,wheat/winter wheat,4,10962.1,2908.2,592.9,504,5.1484,0,0.111,0.101,0.111,0.111,0.101,0.111,0.0148,0.0054,0.0058,16.6,25.4
1998-05-30,wheat/winter wheat,4,11093.3,2919.2,673.4,572.4,5.192,6.3,0.156,0.101,0.111,0.156,0.101,0.111,0.0148,0.0054,0.0058,15.8,9.92
1998-05-31,wheat/winter wheat,4,11337.5,2935.8,840.5,714.4,5.2101,21.9,0.249,0.2,0.11,0.249,0.2,0.11,0.0148,0.0054,0.0058,17.1,23.29
1998-06-01,wheat/winter wheat,4,11480,2943.7,945.2,803.4,5.237,9.4,0.245,0.244,0.145,0.245,0.244,0.145,0.0148,0.0054,0.0058,12.7,9.93
1998-06-02,wheat/winter wheat,4,11644,2950.5,1075.6,914.3,5.2499,0.2,0.231,0.235,0.15,0.231,0.235,0.15,0.0148,0.0054,0.0058,15.3,14.37
1998-06-03,wheat/winter wheat,4,11852.2,2955.7,1255.5,1067.2,5.2608,2.4,0.229,0.231,0.148,0.229,0.231,0.148,0.0148,0.0054,0.0058,17.2,18.78
1998-06-04,wheat/winter wheat,4,12139.8,2958.8,1521.5,1293.3,5.2692,0,0.213,0.22,0.142,0.213,0.22,0.142,0.0148,0.0054,0.0058,15.8,27.11
1998-06-05,wheat/winter wheat,5,12432.1,2958.4,1805.5,1534.7,5.2741,0.1,0.195,0.209,0.136,0.195,0.209,0.136,0.0148,0.0054,0.0058,16.4,28.72
1998-06-06,wheat/winter wheat,5,12657.1,2956.6,2025.9,1722,5.2717,0,0.177,0.197,0.131,0.177,0.197,0.131,0.0148,0.0054,0.0058,22.4,24.83
1998-06-07,wheat/winter wheat,5,12817.7,2953.7,2184.8,1857.1,5.2608,3.7,0.191,0.194,0.13,0.191,0.194,0.13,0.0148,0.0054,0.0058,19.1,15.02
1998-06-08,wheat/winter wheat,5,13076.5,2950.2,2440.1,2074.1,5.2436,0,0.177,0.184,0.127,0.177,0.184,0.127,0.0148,0.0054,0.0058,15.5,23.46
1998-06-09,wheat/winter wheat,5,13258.2,2946,2620.9,2227.8,5.2223,0,0.166,0.177,0.124,0.166,0.177,0.124,0.0148,0.0054,0.0058,14.9,15.26
1998-06-10,wheat/winter wheat,5,13396.3,2941.2,2760.2,2346.2,5.1974,10.7,0.24,0.188,0.124,0.24,0.188,0.124,0.0148,0.0054,0.0058,16,10.91
1998-06-11,wheat/winter wheat,5,13617.9,2935.8,2981.4,2534.2,5.1683,5.3,0.24,0.215,0.123,0.24,0.215,0.123,0.0148,0.0054,0.0058,14.6,19.41
1998-06-12,wheat/winter wheat,5,13748.8,2930.2,3114.5,2647.3,5.1358,1.4,0.238,0.217,0.123,0.238,0.217,0.123,0.0148,0.0054,0.0058,10.6,7.84
1998-06-13,wheat/winter wheat,5,14001.7,2924.6,3366.3,2861.4,5.1025,0,0.225,0.21,0.121,0.225,0.21,0.121,0.0148,0.0054,0.0058,9.6,24.56
1998-06-14,wheat/winter wheat,5,14254.1,2918.8,3618,3075.3,5.0691,0,0.211,0.201,0.118,0.211,0.201,0.118,0.0148,0.0054,0.0058,11.8,23.72
1998-06-15,wheat/winter wheat,5,14489.9,2912.5,3854.2,3276,5.0342,1.4,0.203,0.196,0.117,0.203,0.196,0.117,0.0148,0.0054,0.0058,14.7,21.58
1998-06-16,wheat/winter wheat,5,14659.7,2905.7,4026.5,3422.5,4.9961,6.1,0.237,0.199,0.116,0.237,0.199,0.116,0.0148,0.0053,0.0058,14.1,15.17
1998-06-17,wheat/winter wheat,5,14852.4,2898.5,4221.5,3588.3,4.9552,3.9,0.238,0.212,0.116,0.238,0.212,0.116,0.0148,0.0053,0.0058,13,17.58
1998-06-18,wheat/winter wheat,5,14969.6,2891.2,4343.2,3691.7,4.9122,3.7,0.243,0.226,0.116,0.243,0.226,0.116,0.0148,0.0053,0.0058,11.4,7.37
1998-06-19,wheat/winter wheat,5,15091.3,2883.2,4469.9,3799.4,4.8682,0.1,0.234,0.226,0.115,0.234,0.226,0.115,0.0148,0.0053,0.0058,15.9,10.38
1998-06-20,wheat/winter wheat,5,15340.5,2874.4,4722.1,4013.8,4.8206,0,0.216,0.215,0.112,0.216,0.215,0.112,0.0148,0.0053,0.0058,19.2,27.57
1998-06-21,wheat/winter wheat,5,15577,2864.3,4963.4,4218.9,4.7674,0.2,0.194,0.201,0.109,0.194,0.201,0.109,0.0148,0.0053,0.0058,22.8,31.64
1998-06-22,wheat/winter wheat,5,15814.1,2853.6,5205.9,4425,4.707,0.6,0.179,0.191,0.108,0.179,0.191,0.108,0.0148,0.0053,0.0058,16.9,25.02
1998-06-23,wheat/winter wheat,5,16000.8,2842.6,5399.7,4589.8,4.6428,1.4,0.172,0.186,0.107,0.172,0.186,0.107,0.0148,0.0053,0.0058,14.3,18.52
1998-06-24,wheat/winter wheat,5,16131.7,2831,5539.4,4708.5,4.5766,0,0.163,0.181,0.106,0.163,0.181,0.106,0.0148,0.0053,0.0058,16.4,12.08
1998-06-25,wheat/winter wheat,5,16374.2,2818.7,5789.3,4920.9,4.5072,0.7,0.147,0.17,0.105,0.147,0.17,0.105,0.0148,0.0053,0.0058,19.4,28.86
1998-06-26,wheat/winter wheat,5,16622.6,2805.7,6045.8,5138.9,4.4332,0,0.132,0.157,0.104,0.132,0.157,0.104,0.0148,0.0053,0.0058,17.9,27.54
1998-06-27,wheat/winter wheat,5,16833.1,2792.1,6266,5326.1,4.3556,0.2,0.12,0.145,0.102,0.12,0.145,0.102,0.0148,0.0053,0.0058,19.7,24.36
1998-06-28,wheat/winter wheat,5,17032.2,2778.2,6475.3,5504,4.2738,2.9,0.127,0.14,0.102,0.127,0.14,0.102,0.0148,0.0053,0.0058,15.3,21.27
1998-06-29,wheat/winter wheat,5,17201.2,2764,6655.4,5657.1,4.1902,0,0.119,0.133,0.101,0.119,0.133,0.101,0.0148,0.0053,0.0058,14.7,17.68
1998-06-30,wheat/winter wheat,5,17325.6,2749.7,6791.9,5773.2,4.1054,6.5,0.166,0.132,0.101,0.166,0.132,0.101,0.0148,0.0053,0.0058,14.8,10.95
1998-07-01,wheat/winter wheat,5,17519.1,2735.2,6996.6,5947.1,4.0194,2,0.161,0.13,0.1,0.161,0.13,0.1,0.0147,0.0053,0.0058,14.3,21.16
1998-07-02,wheat/winter wheat,5,17737.4,2720.6,7225.8,6141.9,3.9326,0,0.146,0.125,0.1,0.146,0.125,0.1,0.0147,0.0053,0.0058,14.4,24.56
1998-07-03,wheat/winter wheat,5,17902.2,2706.1,7402.4,6292.1,3.8451,0,0.136,0.121,0.099,0.136,0.121,0.099,0.0147,0.0053,0.0058,12.8,17.26
1998-07-04,wheat/winter wheat,5,18042.4,2691.5,7554.9,6421.7,3.7578,0.8,0.131,0.119,0.099,0.131,0.119,0.099,0.0147,0.0053,0.0058,14,13.9
1998-07-05,wheat/winter wheat,5,18137.8,2676.7,7663.6,6514,3.6701,8.5,0.199,0.119,0.099,0.199,0.119,0.099,0.0147,0.0053,0.0058,15.4,8.39
1998-07-06,wheat/winter wheat,5,18259.6,2661.9,7798.4,6628.7,3.5816,2.2,0.201,0.119,0.099,0.201,0.119,0.099,0.0147,0.0053,0.0058,15.6,12.8
1998-07-07,wheat/winter wheat,5,18407,2647.2,7958.3,6764.6,3.4924,0,0.19,0.116,0.098,0.19,0.116,0.098,0.0147,0.0053,0.0058,11.7,15.17
1998-07-08,wheat/winter wheat,5,18524.1,2632.7,8088.2,6875,3.4042,5.6,0.229,0.116,0.098,0.229,0.116,0.098,0.0147,0.0053,0.0058,11.6,11.02
1998-07-09,wheat/winter wheat,5,18615.7,2618.4,8192.7,6963.8,3.3172,4.3,0.242,0.13,0.098,0.242,0.13,0.098,0.0147,0.0053,0.0058,11.4,7.05
1998-07-10,wheat/winter wheat,5,18765,2603.9,8354.4,7101.2,3.2314,0.1,0.227,0.13,0.098,0.227,0.13,0.098,0.0147,0.0053,0.0058,16.9,18.62
1998-07-11,wheat/winter wheat,5,18900.6,2589.4,8502.6,7227.2,3.1447,6.5,0.239,0.16,0.098,0.239,0.16,0.098,0.0147,0.0053,0.0058,15.6,16.16
1998-07-12,wheat/winter wheat,5,18982.4,2574.9,8597.8,7308.1,3.0577,4,0.243,0.18,0.098,0.243,0.18,0.098,0.0147,0.0053,0.0058,15.1,8.44
1998-07-13,wheat/winter wheat,5,19061.7,2560.5,8690.4,7386.9,2.9709,10.3,0.246,0.244,0.12,0.246,0.244,0.12,0.0147,0.0053,0.0058,14.6,8.15
1998-07-14,wheat/winter wheat,5,19212.1,2546.3,8853.2,7525.2,2.8845,0,0.227,0.234,0.126,0.227,0.234,0.126,0.0147,0.0053,0.0058,13.2,20.06
1998-07-15,wheat/winter wheat,5,19359.4,2532.2,9012.9,7660.9,2.799,2.1,0.225,0.23,0.125,0.225,0.23,0.125,0.0147,0.0053,0.0058,14.3,20.15
1998-07-16,wheat/winter wheat,5,19458.4,2518.3,9124.6,7755.9,2.7143,1.5,0.224,0.229,0.124,0.224,0.229,0.124,0.0147,0.0053,0.0058,13,11.32
1998-07-17,wheat/winter wheat,5,19575.6,2504.4,9254.3,7866.1,2.6308,0,0.211,0.223,0.123,0.211,0.223,0.123,0.0147,0.0053,0.0058,15.3,16.97
1998-07-18,wheat/winter wheat,5,19721.8,2490.6,9412.7,8000.8,2.5477,0,0.194,0.214,0.12,0.194,0.214,0.12,0.0147,0.0053,0.0058,16.6,22.55
1998-07-19,wheat/winter wheat,5,19896.1,2476.9,9598.9,8159.1,2.4649,0,0.174,0.204,0.118,0.174,0.204,0.118,0.0147,0.0053,0.0058,15.8,28.34
1998-07-20,wheat/winter wheat,5,20026.8,2463.1,9742.2,8280.9,2.3827,0,0.15,0.192,0.115,0.15,0.192,0.115,0.0147,0.0053,0.0058,21.6,29.53
1998-07-21,wheat/winter wheat,5,20079.4,2449,9808.4,8337.1,2.2995,1.6,0.142,0.185,0.114,0.142,0.185,0.114,0.0147,0.0053,0.0058,23.5,16.92
1998-07-22,wheat/winter wheat,5,20217.3,2435,9959.2,8465.4,2.2152,0,0.124,0.174,0.112,0.124,0.174,0.112,0.0147,0.0053,0.0058,18.9,27.31
1998-07-23,wheat/winter wheat,5,20304.7,2421,10060.1,8551,2.1311,0.6,0.114,0.166,0.111,0.114,0.166,0.111,0.0147,0.0053,0.0058,20.4,20.25
1998-07-24,wheat/winter wheat,5,20403.4,2407.2,10172,8646.2,2.0472,0,0.103,0.156,0.109,0.103,0.156,0.109,0.0147,0.0053,0.0058,18.1,20.53
1998-07-25,wheat/winter wheat,5,20526.9,2393.6,10308.3,8762,1.9643,0,0.093,0.146,0.107,0.093,0.146,0.107,0.0147,0.0053,0.0058,15.7,25.2
1998-07-26,wheat/winter wheat,5,20617.9,2380.3,10412.1,8850.3,1.883,0,0.085,0.138,0.106,0.085,0.138,0.106,0.0147,0.0053,0.0058,17,21.17
1998-07-27,wheat/winter wheat,5,20686.5,2367.2,10493.5,8919.5,1.8032,0.1,0.08,0.13,0.104,0.08,0.13,0.104,0.0147,0.0053,0.0058,19.4,19.42
1998-07-28,wheat/winter wheat,5,20732.7,2354.3,10552.4,8969.6,1.7243,2.6,0.093,0.128,0.104,0.093,0.128,0.104,0.0147,0.0053,0.0058,17.1,12.4
1998-07-29,wheat/winter wheat,5,20768.9,2341.8,10601,9010.8,1.6471,2.3,0.104,0.128,0.104,0.104,0.128,0.104,0.0147,0.0053,0.0058,15.4,9.06
1998-07-30,wheat/winter wheat,5,20849.6,2329.6,10693.7,9089.6,1.572,2,0.104,0.122,0.103,0.104,0.122,0.103,0.0147,0.0053,0.0058,17.2,23.79
1998-07-31,wheat/winter wheat,5,20918.1,2317.7,10773.9,9157.9,1.4986,0,0.092,0.116,0.102,0.092,0.116,0.102,0.0147,0.0053,0.0058,15.6,20.82
1998-08-01,wheat/winter wheat,5,20980.3,2306.1,10847.5,9220.4,1.4273,2.5,0.101,0.113,0.101,0.101,0.113,0.101,0.0147,0.0053,0.0058,16.1,21.81
1998-08-02,wheat/winter wheat,5,20995.4,2295,10873.8,9242.8,1.358,2.7,0.118,0.113,0.101,0.118,0.113,0.101,0.0147,0.0053,0.0058,14.9,6.49
1998-08-03,wheat/winter wheat,5,21023.8,2284.1,10913.1,9276.1,1.291,0.8,0.111,0.111,0.101,0.111,0.111,0.101,0.0147,0.0053,0.0058,17.9,16.73
1998-08-04,wheat/winter wheat,5,21042.4,2273.6,10942.2,9300.8,1.2257,0.1,0.102,0.108,0.1,0.102,0.108,0.1,0.0147,0.0053,0.0058,15.5,11.86
1998-08-05,wheat/winter wheat,6,21059.9,2263.5,10969.8,9324.3,1.1627,0,0.095,0.106,0.1,0.095,0.106,0.1,0.0147,0.0053,0.0058,14.8,12.34
1998-08-06,wheat/winter wheat,6,21059.9,2263.5,10969.8,9324.3,1.1627,0,0.088,0.105,0.1,0.088,0.105,0.1,0.0163,0.0053,0.0058,17.6,27.27
1998-08-07,wheat/winter wheat,1,53,53,0,0,0.106,0,0.078,0.102,0.1,0.078,0.102,0.1,0.0163,0.0053,0.0058,19.6,26.45
1998-08-08,wheat/winter wheat,1,53,53,0,0,0.106,0,0.072,0.098,0.099,0.072,0.098,0.099,0.0163,0.0053,0.0058,22.4,27.33
1998-08-09,wheat/winter wheat,1,53,53,0,0,0.106,0,0.07,0.096,0.098,0.07,0.096,0.098,0.0163,0.0053,0.0058,18.6,24.91
1998-08-10,wheat/winter wheat,1,53,53,0,0,0.106,0,0.069,0.092,0.096,0.069,0.092,0.096,0.0163,0.0053,0.0058,19.4,28.29
1998-08-11,wheat/winter wheat,1,53,53,0,0,0.106,0,0.068,0.089,0.095,0.068,0.089,0.095,0.0163,0.0053,0.0058,24.1,26.36
1998-08-12,wheat/winter wheat,1,53,53,0,0,0.106,0,0.068,0.087,0.093,0.068,0.087,0.093,0.0163,0.0053,0.0058,25.4,22.63
1998-08-13,wheat/winter wheat,1,53,53,0,0,0.106,0,0.067,0.085,0.092,0.067,0.085,0.092,0.0163,0.0053,0.0058,17.1,19.32
1998-08-14,wheat/winter wheat,1,53,53,0,0,0.106,0,0.067,0.084,0.092,0.067,0.084,0.092,0.0163,0.0053,0.0058,15.3,17.07
1998-08-15,wheat/winter wheat,1,53,53,0,0,0.106,0,0.066,0.082,0.091,0.066,0.082,0.091,0.0163,0.0053,0.0058,19.3,21.74
1998-08-16,wheat/winter wheat,1,53,53,0,0,0.106,0,0.066,0.081,0.09,0.066,0.081,0.09,0.0163,0.0053,0.0058,17.1,17.82
1998-08-17,wheat/winter wheat,1,53,53,0,0,0.106,0,0.065,0.08,0.089,0.065,0.08,0.089,0.0163,0.0053,0.0058,17.9,25.7
1998-08-18,wheat/winter wheat,1,53,53,0,0,0.106,0,0.065,0.079,0.089,0.065,0.079,0.089,0.0163,0.0053,0.0058,16.2,21.56
1998-08-19,wheat/winter wheat,1,53,53,0,0,0.106,0,0.064,0.078,0.088,0.064,0.078,0.088,0.0163,0.0053,0.0058,15.8,26.13
1998-08-20,wheat/winter wheat,1,53,53,0,0,0.106,0,0.064,0.077,0.087,0.064,0.077,0.087,0.0163,0.0053,0.0058,17.3,23.58
1998-08-21,wheat/winter wheat,1,53,53,0,0,0.106,2.5,0.088,0.077,0.087,0.088,0.077,0.087,0.0163,0.0053,0.0058,14.2,5.47
1998-08-22,wheat/winter wheat,1,53,53,0,0,0.106,4.4,0.129,0.077,0.086,0.129,0.077,0.086,0.0162,0.0053,0.0058,13.2,9.33
1998-08-23,wheat/winter wheat,1,53,53,0,0,0.106,3.4,0.155,0.077,0.086,0.155,0.077,0.086,0.0162,0.0053,0.0058,14,14.17
1998-08-24,wheat/winter wheat,1,53,53,0,0,0.106,8.4,0.233,0.078,0.086,0.233,0.078,0.086,0.0162,0.0053,0.0058,12.7,8.97
